"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(p-value < 0.001)"
4	2	2	0	0.239933743894593	0.867988766392875	0.902530039509921	0.205748697343621	0
1	2	2	0	0.239933743894593	0.867988766392875	0.902530039509921	0.205748697343621	0
0	2	2	0	0.239933743894593	0.867988766392875	0.902530039509921	0.205748697343621	0
1	2	2	0	0.239933743894593	0.867988766392875	0.902530039509921	0.205748697343621	0
2	2	2	0	0.239933743894593	0.867988766392875	0.902530039509921	0.205748697343621	0
11	17	19	-0.160464672193246	0.0794690717013465	0.869021442603057	0.901084731968293	0.205946608379147	0
8	17	19	-0.160464672193246	0.0794690717013465	0.869021442603057	0.901084731968293	0.205946608379147	0
8	17	19	-0.160464672193246	0.0794690717013465	0.869021442603057	0.901084731968293	0.205946608379147	0
14	17	19	-0.160464672193246	0.0794690717013465	0.869021442603057	0.901084731968293	0.205946608379147	0
149	91	110	-0.273565073325964	-0.033631329431371	0.869284686293996	0.90122950154776	0.205997274618942	0
59	162	188	-0.214738848793013	0.0251948951015793	0.870619996364898	0.902562538893644	0.206263293184312	0
5	10	11	-0.137503523749935	0.102430220144657	0.871001422331265	0.902649887523445	0.206263293184312	0
5	10	11	-0.137503523749935	0.102430220144657	0.871001422331265	0.902649887523445	0.206263293184312	0
7	10	11	-0.137503523749935	0.102430220144657	0.871001422331265	0.902649887523445	0.206263293184312	0
18	10	11	-0.137503523749935	0.102430220144657	0.871001422331265	0.902649887523445	0.206263293184312	0
3	10	11	-0.137503523749935	0.102430220144657	0.871001422331265	0.902649887523445	0.206263293184312	0
2	10	11	-0.137503523749935	0.102430220144657	0.871001422331265	0.902649887523445	0.206263293184312	0
3	10	11	-0.137503523749935	0.102430220144657	0.871001422331265	0.902649887523445	0.206263293184312	0
9	10	11	-0.137503523749935	0.102430220144657	0.871001422331265	0.902649887523445	0.206263293184312	0
12	10	11	-0.137503523749935	0.102430220144657	0.871001422331265	0.902649887523445	0.206263293184312	0
11	10	11	-0.137503523749935	0.102430220144657	0.871001422331265	0.902649887523445	0.206263293184312	0
8	10	11	-0.137503523749935	0.102430220144657	0.871001422331265	0.902649887523445	0.206263293184312	0
60	85	98	-0.205318907977507	0.0346148359170859	0.871440570456473	0.902771317127709	0.206343828422087	0
37	85	98	-0.205318907977507	0.0346148359170859	0.871440570456473	0.902771317127709	0.206343828422087	0
6	21	26	-0.308122295362331	-0.0681885514677385	0.871917358999136	0.90311124251992	0.206376528460949	0
20	21	26	-0.308122295362331	-0.0681885514677385	0.871917358999136	0.90311124251992	0.206376528460949	0
1	21	26	-0.308122295362331	-0.0681885514677385	0.871917358999136	0.90311124251992	0.206376528460949	0
11	21	26	-0.308122295362331	-0.0681885514677385	0.871917358999136	0.90311124251992	0.206376528460949	0
5	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
1	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
0	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
3	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
1	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
5	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
3	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
1	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
1	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
1	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
4	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
0	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
1	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
2	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
3	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
2	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
4	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
6	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
3	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
2	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
3	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
2	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
6	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
1	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
1	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
3	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
2	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
2	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
0	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
1	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
5	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
2	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
2	3	4	-0.415037499278844	-0.175103755384251	0.873411695849899	0.903708876851619	0.206376528460949	0
55	71	86	-0.276517635197416	-0.0365838913028231	0.874297171086313	0.903752818504229	0.20657403826809	0
18	26	32	-0.299560281858908	-0.0596265379643157	0.8755273509438	0.904973115412362	0.206852965929546	0
36	56	68	-0.280107919192735	-0.0401741752981428	0.877308113996591	0.906736630707906	0.20725018237153	0
30	56	68	-0.280107919192735	-0.0401741752981428	0.877308113996591	0.906736630707906	0.20725018237153	0
33	31	38	-0.29373120305671	-0.0537974591621177	0.877476566596286	0.906833593774727	0.207278222172796	0
29	36	44	-0.289506617194985	-0.0495728733003926	0.878412467902426	0.907697864008716	0.207464008535726	0
11	36	44	-0.289506617194985	-0.0495728733003926	0.878412467902426	0.907697864008716	0.207464008535726	0
48	36	44	-0.289506617194985	-0.0495728733003926	0.878412467902426	0.907697864008716	0.207464008535726	0
30	23	26	-0.176877762084079	0.0630559818105139	0.878702937354903	0.907869329249305	0.207509082018921	0
13	23	26	-0.176877762084079	0.0630559818105139	0.878702937354903	0.907869329249305	0.207509082018921	0
161	92	111	-0.270853910293093	-0.0309201663985006	0.879139397404124	0.908243042780464	0.207589212898279	0
1585	818	973	-0.250338961839363	-0.0104052179447704	0.87914191843067	0.908194165253314	0.207589212898279	0
86	96	111	-0.20945336562895	0.0304803782656425	0.879545452836978	0.908559535110464	0.207672726803086	0
25	66	76	-0.203533394085132	0.0364003498094607	0.880835434562061	0.909840500730762	0.207965521730692	0
197	335	400	-0.25583890442959	-0.0159051605349971	0.881646869822034	0.910627044630579	0.20814530490407	0
669	442	517	-0.226117910923502	0.0138158329710903	0.882495191022238	0.911451595623954	0.208333775495776	0
12	12	15	-0.321928094887363	-0.0819943509927701	0.883218867456034	0.912095640264405	0.208469174476752	0
5	12	15	-0.321928094887363	-0.0819943509927701	0.883218867456034	0.912095640264405	0.208469174476752	0
9	12	15	-0.321928094887363	-0.0819943509927701	0.883218867456034	0.912095640264405	0.208469174476752	0
121	77	93	-0.27237227041313	-0.0324385265185374	0.88393604616077	0.91273282953428	0.2086266317474	0
49	29	33	-0.186413124230882	0.053520619663711	0.884168397750579	0.912869309370287	0.208646007471135	0
16	29	33	-0.186413124230882	0.053520619663711	0.884168397750579	0.912869309370287	0.208646007471135	0
27	29	33	-0.186413124230882	0.053520619663711	0.884168397750579	0.912869309370287	0.208646007471135	0
158	171	205	-0.261627584619548	-0.0216938407249556	0.884533759253728	0.913143070261651	0.208720401948699	0
137	142	165	-0.216575094741134	0.0233586491534588	0.887540943748052	0.916195621626069	0.209418134613491	0
393	469	549	-0.227218226489823	0.0127155174047695	0.888537837539751	0.917172750858743	0.209641480563147	0
1859	1496	1758	-0.232824895255767	0.00710884863882535	0.888600319938892	0.917185299364915	0.20964434882042	0
73	93	112	-0.268196110949573	-0.0282623670549802	0.888912494107766	0.917455555845172	0.209706122317942	0
494	571	669	-0.228515465278617	0.0114182786159754	0.889529604289819	0.918040491431109	0.20983982315255	0
77	130	151	-0.216036926296624	0.0238968175979684	0.889913121902134	0.918384294828222	0.209918407533874	0
42	57	69	-0.275634442613428	-0.0357006987188353	0.889997833520226	0.918419710996327	0.209926502735035	0
18	17	21	-0.304854581528422	-0.064920837633829	0.89021589467223	0.918592723383614	0.209966048799823	0
103	77	89	-0.208946890271497	0.030986853623096	0.890267120208356	0.918593572201624	0.209966242817214	0
67	59	68	-0.204819791888498	0.035113952006095	0.891221864785399	0.919526635287245	0.210179516408852	0
64	52	63	-0.276840205358825	-0.0369064614642325	0.891354068796743	0.919584948278885	0.21018689614087	0
32	52	63	-0.276840205358825	-0.0369064614642325	0.891354068796743	0.919584948278885	0.21018689614087	0
19	83	100	-0.2688167584278	-0.0288830145332073	0.892715355920333	0.920911154222453	0.210245183481183	0
414	682	811	-0.2499301751931	-0.00999643129850744	0.8938939912508	0.922074824006443	0.210245183481183	0
142	183	219	-0.259087221317131	-0.0191534774225383	0.894522136816621	0.922670549747179	0.210245183481183	0
10	9	10	-0.15200309344505	0.0879306504495425	0.89453361536204	0.922525754864937	0.210245183481183	0
5	9	10	-0.15200309344505	0.0879306504495425	0.89453361536204	0.922525754864937	0.210245183481183	0
2	9	10	-0.15200309344505	0.0879306504495425	0.89453361536204	0.922525754864937	0.210245183481183	0
4	9	10	-0.15200309344505	0.0879306504495425	0.89453361536204	0.922525754864937	0.210245183481183	0
11	9	10	-0.15200309344505	0.0879306504495425	0.89453361536204	0.922525754864937	0.210245183481183	0
9	27	33	-0.289506617194985	-0.0495728733003926	0.8945996579267	0.922437271044645	0.210245183481183	0
46	78	94	-0.269186632815389	-0.0292528889207963	0.894647151950403	0.922434054327682	0.210245183481183	0
66	22	25	-0.184424571137427	0.0555091727571655	0.895330477207728	0.923086380444128	0.210245183481183	0
404	569	667	-0.229258108878003	0.0106756350165893	0.896840150659919	0.924590550162746	0.210245183481183	0
179	210	245	-0.222392421336449	0.017541322558144	0.89714212081688	0.92484954759249	0.210245183481183	0
80	136	163	-0.261265312980738	-0.0213315690861455	0.898669963297857	0.926372176533	0.210245183481183	0
17	28	32	-0.192645077942396	0.0472886659521963	0.89924329309308	0.926884541278816	0.210245183481183	0
32	28	32	-0.192645077942396	0.0472886659521963	0.89924329309308	0.926884541278816	0.210245183481183	0
84	63	76	-0.270647589943668	-0.0307138460490759	0.900532801995532	0.928134949746568	0.210245183481183	0
61	70	81	-0.210566985939658	0.0293667579549346	0.900759461182198	0.928316058586607	0.210245183481183	0
240	358	419	-0.226990656435095	0.0129430874594972	0.90081032742962	0.928315986282433	0.210245183481183	0
32	34	39	-0.19793937761191	0.041994366282683	0.901303240553441	0.928745176212731	0.210245183481183	0
25	34	39	-0.19793937761191	0.041994366282683	0.901303240553441	0.928745176212731	0.210245183481183	0
54	64	74	-0.20945336562895	0.0304803782656425	0.901524029575839	0.928893907678634	0.210245183481183	0
16	58	67	-0.2081081953302	0.0318255485643924	0.902135506392085	0.929471400531164	0.210245183481183	0
35	40	46	-0.20163386116965	0.0382998827249421	0.902300433865048	0.929588773724731	0.210245183481183	0
57	46	53	-0.204358498506186	0.0355752453884069	0.902635891732767	0.929855531008093	0.210245183481183	0
45	46	53	-0.204358498506186	0.0355752453884069	0.902635891732767	0.929855531008093	0.210245183481183	0
195	163	190	-0.221127454099871	0.0188062897947219	0.902837080551017	0.929983936757039	0.210245183481183	0
13	8	10	-0.321928094887362	-0.0819943509927696	0.904534512082114	0.931600773230286	0.210245183481183	0
7	8	10	-0.321928094887362	-0.0819943509927696	0.904534512082114	0.931600773230286	0.210245183481183	0
1	8	10	-0.321928094887362	-0.0819943509927696	0.904534512082114	0.931600773230286	0.210245183481183	0
6	8	10	-0.321928094887362	-0.0819943509927696	0.904534512082114	0.931600773230286	0.210245183481183	0
502	691	811	-0.231016203829014	0.00891754006557813	0.904970526604374	0.931918174221082	0.210245183481183	0
38	79	95	-0.266074860153845	-0.0261411162592522	0.905249080003608	0.932152352283505	0.210245183481183	0
36	48	58	-0.273018494406416	-0.0330847505118232	0.906410437300464	0.933295492644122	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
9	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
3	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
4	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
14	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
3	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
3	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
6	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
3	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
3	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
10	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
4	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
4	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
3	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
4	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
5	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
5	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
6	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
3	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
3	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
3	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
4	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
0	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
3	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
1	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
3	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
2	1	1	0	0.239933743894593	0.906439402517094	0.92649438382962	0.210245183481183	0
